line_name,description,total_boarding,total_hour_cap,tm2_mode,line_mode,headway,fare_system
15__169_EV_d1_s435,BART North Concord/Martinez,0,21.0,42,b,180.0,15
15__170_EV_d0_s436,Martinez Community,0,63.0,42,b,60.0,15
15__171_EV_d0_s437,BART Concord/Clayton,11.02706527709961,84.0,42,b,45.0,15
15__171_EV_d1_s438,BART Concord/Clayton,5.237877652049065,105.0,42,b,36.0,15
15__172_EV_d0_s439,BART Dublin/San Ramon,0.7467561960220337,21.0,42,b,180.0,15
15__172_EV_d1_s440,BART Dublin/San Ramon,1.8389220237731934,42.0,42,b,90.0,15
15__173_EV_d0_s441,San Ramon/BART Dublin,0,21.0,42,b,180.0,15
15__173_EV_d1_s442,San Ramon/BART Dublin,6.774380683898926,42.0,42,b,90.0,15
15__174_EV_d0_s443,Broadway Plaza/BART Walnut Creek,0,84.0,42,b,45.0,17
15__174_EV_d1_s444,Broadway Plaza/BART Walnut Creek,87.13794708251953,126.0,42,b,30.0,17
15__176_EV_d0_s447,Lafayette/Moraga/Orinda,8.701667308807373,42.0,42,b,90.0,15
15__176_EV_d1_s448,Lafayette/Moraga/Orinda,0,21.0,42,b,180.0,15
15__177_EV_d1_s450,BART Concord/BART Pleasant Hi,0.6304543018341064,21.0,42,b,180.0,15
15__178_EV_d0_s451,Shadelands/BART PH,0,21.0,42,b,180.0,17
15__178_EV_d1_s452,Shadelands/BART PH,1.260908603668213,42.0,42,b,90.0,17
15__179_EV_d0_s453,DVC/BART Walnut Creek,31.928691565990448,63.0,42,b,60.0,15
15__179_EV_d1_s454,DVC/BART Walnut Creek,18.57166290283203,84.0,42,b,45.0,15
15__184_EV_d1_s463,BART Walnut Creek/Bishop Ranch,0.4123491644859314,21.0,86,x,180.0,16
15__186_EV_d1_s467,Martinez/BART Walnut Creek,0,21.0,86,x,180.0,16
15__187_EV_d0_s468,Monument Blvd,0,63.0,42,b,60.0,15
15__187_EV_d1_s469,Monument Blvd,10.529786109924316,63.0,42,b,60.0,15
15__188_EV_d1_s471,Treat Blvd,5.4918027482926846,21.0,42,b,180.0,15
15__189_EV_d0_s472,AMTRAK/BART Concord,19.37650489807129,84.0,42,b,45.0,15
15__189_EV_d1_s473,AMTRAK/BART Concord,3.697322130203247,63.0,42,b,60.0,15
15__190_EV_d0_s474,BART Concord/North Concord,9.673781156539917,21.0,42,b,180.0,15
15__191_EV_d0_s476,AMTRAK/BART Pleasant Hill,7.434028401970863,21.0,42,b,180.0,15
15__191_EV_d1_s477,AMTRAK/BART Pleasant Hill,7.019857883453369,42.0,42,b,90.0,15
15__192_EV_d1_s479,AMTRAK/BART Concord,0,21.0,42,b,180.0,15
17_alliance_713_EV_d0_s2129,Bayshore Technology Park,8.350202560424805,15.0,14,b,180.0,46
17_alliance_717_EV_d1_s2137,Foster City-North BART/Caltrain,0,15.0,14,b,180.0,46
17_caltrain-ca-us_195_EV_d0_s484,Local,414.734422987327,481.3333333333333,130,r,180.0,3
17_caltrain-ca-us_195_EV_d1_s482,Local,636.3474555015564,481.3333333333333,130,r,180.0,3
19_175_495_EV_d1_s1499,Russian River Area_ Forestville_ Sebastopol_ Santa,2.981868639588356,21.0,63,b,180.0,7
19_175_498_EV_d0_s1572,Santa Rosa_ Sonoma Valley,6.006069198250771,21.0,63,b,180.0,7
19_175_502_EV_d0_s1502,Petaluma JC_ SSU_ Santa Rosa,2.702222228050232,21.0,63,b,180.0,7
19_175_502_EV_d1_s1532,Petaluma JC_ SSU_ Santa Rosa,6.646729841828346,21.0,63,b,180.0,7
19_175_505_EV_d0_s1555,Cloverdale_ Healdsburg_ Windsor_ Santa Rosa,1.8844444751739502,42.0,63,b,90.0,7
19_175_505_EV_d1_s1479,Cloverdale_ Healdsburg_ Windsor_ Santa Rosa,3.144368663430214,21.0,63,b,180.0,7
19_175_520_EV_d1_s1551,Santa Rosa_ Glen Ellen_ Sonoma,5.625,21.0,63,b,180.0,7
1_SRCityBus_464_EV_d1_s1413,9 Sebastopol Rd,1.087499976158142,21.0,66,b,180.0,33
1_SRCityBus_465_EV_d1_s1397,10 Coddingtown,4.059848427772522,42.0,66,b,90.0,33
1_SRCityBus_466_EV_d1_s1398,11 Fulton Rd,0,42.0,66,b,90.0,33
1_SRCityBus_467_EV_d1_s1399,12 Roseland,1.337499976158142,21.0,66,b,180.0,33
1_SRCityBus_468_EV_d1_s1400,14 County Center,2.836590901017189,21.0,66,b,180.0,33
1_SRCityBus_469_EV_d1_s1401,15 Stony Point Rd,0,21.0,66,b,180.0,33
1_SRCityBus_470_EV_d1_s1402,17 Piner Rd,0,21.0,66,b,180.0,33
1_SRCityBus_472_EV_d1_s1404,19 South City Connector,2.51111102104187,21.0,66,b,180.0,33
1_SRCityBus_473_EV_d1_s1405,1 Mendocino Ave,6.241363614797592,42.0,66,b,90.0,33
1_SRCityBus_475_EV_d1_s1407,3 West Ninth St,0.3333333432674408,42.0,66,b,90.0,33
1_SRCityBus_476_EV_d1_s1408,4 Rincon Valley,4.574756145477295,21.0,66,b,180.0,33
1_SRCityBus_477_EV_d1_s1409,5 Santa Rosa Ave,4.684259414672852,42.0,66,b,90.0,33
1_SRCityBus_478_EV_d1_s1410,6 West Third St,1.2541667222976685,21.0,66,b,180.0,33
1_SRCityBus_480_EV_d1_s1412,8 Sonoma Ave,10.223401069641113,42.0,66,b,90.0,33
20__257_EV_d0_s668,Larkspur - San Francisco Ferry,630.7176513671875,450.0,101,f,60.0,19
20__257_EV_d1_s669,Larkspur - San Francisco Ferry,47.432743072509766,300.0,101,f,90.0,19
20__258_EV_d0_s670,Sausalito - San Francisco Ferry,21.55228042602539,150.0,101,f,180.0,20
20__258_EV_d1_s671,Sausalito - San Francisco Ferry,92.81349182128906,150.0,101,f,180.0,20
21_267_678_EV_d0_s2050,nan,0,63.0,68,b,60.0,47
21_267_678_EV_d1_s2055,nan,0,63.0,68,b,60.0,47
21_267_680_EV_d0_s2048,nan,12.102916955947876,63.0,68,b,60.0,47
21_267_681_EV_d0_s2054,nan,0,126.0,68,b,30.0,47
21_267_681_EV_d1_s2053,nan,6.349999904632568,126.0,68,b,30.0,47
22_SFMTA_302_EV_d0_s798,Clement,95.08342039585114,105.0,20,b,36.0,25
22_SFMTA_302_EV_d1_s800,Clement,13.5104940533638,42.0,20,b,90.0,25
22_SFMTA_303_EV_d0_s799,Jackson,144.48837566375732,236.25,20,b,16.0,25
22_SFMTA_303_EV_d1_s802,Jackson,80.63345193862915,189.0,20,b,20.0,25
22_SFMTA_304_EV_d0_s805,FULTON,1944.7599405050278,343.6363636363636,20,b,11.0,25
22_SFMTA_304_EV_d1_s811,FULTON,896.9096133708954,290.7692307692308,20,b,13.0,25
22_SFMTA_305_EV_d0_s816,PARNASSUS,754.9965720176697,210.0,20,b,18.0,25
22_SFMTA_305_EV_d1_s819,PARNASSUS,526.0025639533997,171.8181818181818,20,b,22.0,25
22_SFMTA_306_EV_d0_s840,Townsend,86.68236234784126,126.0,20,b,30.0,25
22_SFMTA_306_EV_d1_s844,Townsend,418.0690948963165,171.8181818181818,20,b,22.0,25
22_SFMTA_307_EV_d0_s843,FOLSOM/PACIFIC,154.27024245262146,126.0,20,b,30.0,25
22_SFMTA_307_EV_d1_s846,FOLSOM/PACIFIC,245.0422806739807,189.0,20,b,20.0,25
22_SFMTA_308_EV_d0_s900,19TH AVENUE,732.7754218578339,189.0,20,b,20.0,25
22_SFMTA_308_EV_d1_s904,19TH AVENUE,503.8100678920746,126.0,20,b,30.0,25
22_SFMTA_310_EV_d0_s920,STOCKTON,1014.0078101754189,352.5,20,b,16.0,25
22_SFMTA_310_EV_d1_s928,STOCKTON,546.3372154831886,352.5,20,b,16.0,25
22_SFMTA_317_EV_d0_s925,STOCKTON - UNION,829.094354391098,252.0,20,b,15.0,25
22_SFMTA_317_EV_d1_s933,STOCKTON - UNION,438.33018469810486,252.0,20,b,15.0,25
22_SFMTA_318_EV_d0_s809,FULTON RAPID,215.01916974782944,42.0,20,b,90.0,25
22_SFMTA_319_EV_d0_s1019,nan,156.06573486328125,540.0,21,b,7.0,26
22_SFMTA_319_EV_d1_s1024,nan,12.887152671813965,472.5,21,b,8.0,26
22_SFMTA_320_EV_d0_s1021,nan,239.6600112915039,472.5,21,b,8.0,26
22_SFMTA_320_EV_d1_s1026,nan,21.13728177547455,472.5,21,b,8.0,26
22_SFMTA_321_EV_d0_s817,HAIGHT - NORIEGA,1587.9550919532776,189.0,20,b,20.0,25
22_SFMTA_321_EV_d1_s820,HAIGHT - NORIEGA,822.5156230926514,171.8181818181818,20,b,22.0,25
22_SFMTA_323_EV_d0_s793,CALIFORNIA,1573.841508924961,378.0,20,b,10.0,25
22_SFMTA_323_EV_d1_s796,CALIFORNIA,845.9026266336441,315.0,20,b,12.0,25
22_SFMTA_324_EV_d0_s850,MISSION,2732.6784645318985,512.7272727272727,20,b,11.0,25
22_SFMTA_324_EV_d1_s854,MISSION,1355.120453953743,512.7272727272727,20,b,11.0,25
22_SFMTA_326_EV_d0_s858,PARKMERCED,0,126.0,20,b,30.0,25
22_SFMTA_326_EV_d1_s859,PARKMERCED,147.23381066322327,126.0,20,b,30.0,25
22_SFMTA_327_EV_d0_s860,46TH AVENUE,144.49082458019257,189.0,20,b,20.0,25
22_SFMTA_327_EV_d1_s861,46TH AVENUE,248.03762662410736,189.0,20,b,20.0,25
22_SFMTA_328_EV_d0_s862,POLK,487.3327360153198,210.0,20,b,18.0,25
22_SFMTA_328_EV_d1_s863,POLK,381.3509859442711,210.0,20,b,18.0,25
22_SFMTA_329_EV_d0_s864,HAYES,390.64394998550415,126.0,20,b,30.0,25
22_SFMTA_329_EV_d1_s867,HAYES,12.87663221359253,171.8181818181818,20,b,22.0,25
22_SFMTA_330_EV_d0_s872,FILLMORE,966.0900135040283,315.0,20,b,12.0,25
22_SFMTA_330_EV_d1_s876,FILLMORE,922.912645816803,290.7692307692308,20,b,13.0,25
22_SFMTA_331_EV_d0_s878,MONTEREY,162.7647626399994,126.0,20,b,30.0,25
22_SFMTA_331_EV_d1_s881,MONTEREY,221.10937237739563,126.0,20,b,30.0,25
22_SFMTA_332_EV_d0_s885,DIVISADERO,1110.7596321105957,290.7692307692308,20,b,13.0,25
22_SFMTA_332_EV_d1_s892,DIVISADERO,488.403511762619,236.25,20,b,16.0,25
22_SFMTA_333_EV_d0_s897,BRYANT,450.2438426017761,210.0,20,b,18.0,25
22_SFMTA_333_EV_d1_s899,BRYANT,259.10319352149963,210.0,20,b,18.0,25
22_SFMTA_334_EV_d0_s906,SUNSET,1296.0597133636475,252.0,20,b,15.0,25
22_SFMTA_334_EV_d1_s911,SUNSET,644.8323892354965,171.8181818181818,20,b,22.0,25
22_SFMTA_335_EV_d0_s936,BALBOA,746.6357045173645,210.0,20,b,18.0,25
22_SFMTA_335_EV_d1_s938,BALBOA,131.2645480632782,189.0,20,b,20.0,25
22_SFMTA_336_EV_d0_s940,ASHBURY-18TH,299.0358013510704,171.8181818181818,20,b,22.0,25
22_SFMTA_336_EV_d1_s943,ASHBURY-18TH,340.23735547065735,189.0,20,b,20.0,25
22_SFMTA_337_EV_d0_s945,EUREKA,55.7464485168457,90.0,20,b,30.0,25
22_SFMTA_337_EV_d1_s946,EUREKA,6.999999761581421,90.0,20,b,30.0,25
22_SFMTA_338_EV_d0_s947,TERESITA,30.38742071390152,75.0,20,b,36.0,25
22_SFMTA_338_EV_d1_s949,TERESITA,24.358649730682373,60.0,20,b,45.0,25
22_SFMTA_339_EV_d0_s952,CORBETT,70.70161294937134,90.0,20,b,30.0,25
22_SFMTA_339_EV_d1_s955,CORBETT,21.66962480545044,90.0,20,b,30.0,25
22_SFMTA_340_EV_d0_s956,GEARY,1648.0947177410126,352.5,20,b,16.0,25
22_SFMTA_340_EV_d1_s961,GEARY,1131.9851770401,376.0,20,b,15.0,25
22_SFMTA_341_EV_d0_s966,COIT TOWER,0,15.0,20,b,180.0,25
22_SFMTA_341_EV_d1_s967,COIT TOWER,0,30.0,20,b,90.0,25
22_SFMTA_342_EV_d0_s970,UNION,17.509528636932373,63.0,20,b,60.0,25
22_SFMTA_342_EV_d1_s971,UNION,0,126.0,20,b,30.0,25
22_SFMTA_343_EV_d0_s976,MASONIC,309.27041602134705,105.0,20,b,36.0,25
22_SFMTA_343_EV_d1_s978,MASONIC,228.2714204788208,105.0,20,b,36.0,25
22_SFMTA_344_EV_d0_s980,O'SHAUGHNESSY,284.59953624010086,84.0,20,b,45.0,25
22_SFMTA_344_EV_d1_s985,O'SHAUGHNESSY,264.6712417602539,105.0,20,b,36.0,25
22_SFMTA_345_EV_d0_s990,VAN NESS,498.13660049438477,252.0,20,b,15.0,25
22_SFMTA_345_EV_d1_s991,VAN NESS,503.8601830005646,236.25,20,b,16.0,25
22_SFMTA_346_EV_d0_s992,24TH STREET,268.112003326416,189.0,20,b,20.0,25
22_SFMTA_346_EV_d1_s994,24TH STREET,219.02244472503662,189.0,20,b,20.0,25
22_SFMTA_347_EV_d0_s1001,VAN NESS-MISSION,1960.0683115124702,470.0,20,b,12.0,25
22_SFMTA_347_EV_d1_s1005,VAN NESS-MISSION,1129.3458712100983,470.0,20,b,12.0,25
22_SFMTA_348_EV_d0_s1006,EXCELSIOR,105.65988111495972,90.0,20,b,30.0,25
22_SFMTA_348_EV_d1_s1007,EXCELSIOR,58.43103098869324,90.0,20,b,30.0,25
22_SFMTA_349_EV_d0_s1008,FELTON,106.43313509225845,151.2,20,b,25.0,25
22_SFMTA_349_EV_d1_s1009,FELTON,198.33131104707718,151.2,20,b,25.0,25
22_SFMTA_350_EV_d0_s1012,16TH STREET,52.85703492164612,210.0,20,b,18.0,25
22_SFMTA_350_EV_d1_s1013,16TH STREET,132.6901228427887,189.0,20,b,20.0,25
22_SFMTA_351_EV_d0_s1015,RUTLAND,0,75.0,20,b,36.0,25
22_SFMTA_351_EV_d1_s1017,RUTLAND,0,75.0,20,b,36.0,25
22_SFMTA_352_EV_d0_s1028,nan,125.38638305664062,343.6363636363636,21,b,11.0,26
22_SFMTA_352_EV_d1_s1030,nan,10.248695373535156,315.0,21,b,12.0,26
22_SFMTA_353_EV_d0_s1031,QUINTARA,18.12855625152588,90.0,20,b,30.0,25
22_SFMTA_353_EV_d1_s1032,QUINTARA,0,108.0,20,b,25.0,25
22_SFMTA_354_EV_d0_s1034,BERNAL HEIGHTS,4.9375,135.0,20,b,20.0,25
22_SFMTA_354_EV_d1_s1035,BERNAL HEIGHTS,8.348571300506592,135.0,20,b,20.0,25
22_SFMTA_356_EV_d0_s1039,MID MARKET EXPRESS,1.2101722955703735,63.0,20,b,60.0,25
22_SFMTA_356_EV_d1_s1040,MID MARKET EXPRESS,19.467514038085938,63.0,20,b,60.0,25
22_SFMTA_358_EV_d0_s1043,SAN BRUNO OWL,130.2030547261238,84.0,20,b,45.0,25
22_SFMTA_358_EV_d1_s1044,SAN BRUNO OWL,178.32300353050232,105.0,20,b,36.0,25
22_SFMTA_359_EV_d0_s1046,3RD/19TH AVE OWL,1411.5074716880918,171.8181818181818,20,b,22.0,25
22_SFMTA_359_EV_d1_s1048,3RD/19TH AVE OWL,945.9801197052002,126.0,20,b,30.0,25
22_SFMTA_361_EV_d0_s1056,MARKET & WHARVES,2693.327124595642,525.0,110,l,8.0,25
22_SFMTA_361_EV_d1_s1061,MARKET & WHARVES,1398.4750628471375,420.0,110,l,10.0,25
22_SFMTA_362_EV_d0_s1075,TREASURE ISLAND,338.6234130859375,189.0,20,b,20.0,25
22_SFMTA_362_EV_d1_s1076,TREASURE ISLAND,205.14163208007812,189.0,20,b,20.0,25
22_SFMTA_363_EV_d0_s1078,MISSION RAPID,89.28924441337585,31.333333333333332,20,b,180.0,25
22_SFMTA_365_EV_d0_s1083,GEARY RAPID,1921.0234289169312,433.84615384615387,20,b,13.0,25
22_SFMTA_365_EV_d1_s1084,GEARY RAPID,743.3124763965607,256.3636363636364,20,b,22.0,25
22_SFMTA_366_EV_d0_s1085,N EXPRESS,0,21.0,20,b,180.0,25
22_SFMTA_368_EV_d0_s1124,JUDAH,0,158.66666666666666,110,l,90.0,25
22_SFMTA_368_EV_d1_s1132,JUDAH,173.32756805419922,317.3333333333333,110,l,45.0,25
22_SFMTA_369_EV_d0_s1122,CHURCH,2.3815488815307617,79.33333333333333,110,l,90.0,25
22_SFMTA_369_EV_d1_s1129,CHURCH,12.15869426727295,158.66666666666666,110,l,45.0,25
22_SFMTA_370_EV_d0_s1090,nan,21.004810333251953,171.8181818181818,20,b,22.0,25
22_SFMTA_370_EV_d1_s1091,nan,2.9731509685516357,189.0,20,b,20.0,25
22_SFMTA_371_EV_d1_s1053,nan,1.8149442672729492,21.0,20,b,180.0,25
22_SFMTA_372_EV_d0_s1050,nan,15.959404945373535,105.0,20,b,36.0,25
22_SFMTA_372_EV_d1_s1054,nan,7.259777069091797,84.0,20,b,45.0,25
22_SFMTA_373_EV_d0_s1052,nan,231.72423481941223,105.0,20,b,36.0,25
22_SFMTA_373_EV_d1_s1055,nan,38.843376845121384,105.0,20,b,36.0,25
22_SFMTA_376_EV_d0_s824,BAYSHORE,2438.023279681802,433.84615384615387,20,b,13.0,25
22_SFMTA_376_EV_d1_s828,BAYSHORE,1325.7812888622284,470.0,20,b,12.0,25
22_SFMTA_377_EV_d0_s1098,INGLESIDE/THIRD,0,238.0,110,l,60.0,25
22_SFMTA_377_EV_d1_s1111,INGLESIDE/THIRD,385.6985160112381,952.0,110,l,15.0,25
22_SFMTA_379_EV_d0_s1101,TARAVAL,6001.705203175545,1098.4615384615386,110,l,13.0,25
22_SFMTA_379_EV_d1_s1117,TARAVAL,2508.8055934906006,1298.1818181818182,110,l,11.0,25
22_SFMTA_380_EV_d0_s1102,OCEAN VIEW,1493.929045677185,2040.0,110,l,7.0,25
22_SFMTA_380_EV_d1_s1118,OCEAN VIEW,1.776430606842041,158.66666666666666,110,l,90.0,25
22_SFMTA_381_EV_d0_s832,San Bruno,388.55577993392944,252.0,20,b,15.0,25
22_SFMTA_381_EV_d1_s838,San Bruno,384.5426516532898,252.0,20,b,15.0,25
23_AM_196_EV_d0_s487,nan,13.528185244649649,266.6666666666667,131,r,180.0,4
23_AM_196_EV_d1_s486,nan,0,266.6666666666667,131,r,180.0,4
24_LAVTA_640_EV_d0_s1966,E. BART - E. Dublin - E. Bart,30.30582094192505,63.0,17,b,60.0,45
24_LAVTA_640_EV_d1_s1967,E. BART - E. Dublin - E. Bart,4.8043212890625,21.0,17,b,180.0,45
24_LAVTA_641_EV_d0_s2035,E. BART - Pleasanton - Livermore,4.666666507720947,189.0,17,b,20.0,45
24_LAVTA_641_EV_d1_s2036,E. BART - Pleasanton - Livermore,86.58063906431198,171.8181818181818,17,b,22.0,45
24_LAVTA_643_EV_d0_s1956,Livermore Transit Center - E. BART via College,50.58095026016235,42.0,17,b,90.0,45
24_LAVTA_643_EV_d1_s1955,Livermore Transit Center - E. BART via College,76.99128794670105,63.0,17,b,60.0,45
24_LAVTA_645_EV_d0_s1963,Livermore Transit Center - Downtown  - Livermore T,2.5238094329833984,42.0,17,b,90.0,45
24_LAVTA_646_EV_d0_s1965,Livermore Livermore Transit Center - Springtown - ,25.61904811859131,84.0,17,b,45.0,45
24_LAVTA_649_EV_d0_s1976,E. BART - Mall - West Dublin - E. BART,16.6636865735054,84.0,17,b,45.0,45
24_LAVTA_657_EV_d0_s1993,Pleasanton ACE Station - W.BART,0,21.0,17,b,180.0,45
24_LAVTA_673_EV_d0_s2029,BART - Downtown -  BART via Santa Rita,7.29030179977417,21.0,17,b,180.0,45
24_LAVTA_675_EV_d0_s2038,Livermore - BART -  Mall,3.49354487657547,84.0,17,b,45.0,45
25_SB_383_EV_d0_s1141,Alameda - Oakland - San Francisco Ferry,25.25604248046875,133.33333333333334,101,f,180.0,28
25_SB_383_EV_d1_s101150,Alameda - Oakland - San Francisco Ferry,18.97909927368164,400.0,101,f,60.0,28
25_SB_384_EV_d0_s1137,Harbor Bay - San Francisco Ferry Building,0,133.33333333333334,101,f,180.0,30
25_SB_384_EV_d1_s1144,Harbor Bay - San Francisco Ferry Building,0,133.33333333333334,101,f,180.0,30
25_SB_388_EV_d1_s1140,South SF - Alameda - Oakland,21.661521911621094,133.33333333333334,101,f,180.0,31
26_BART_154_EV_d0_s404,Pittsburg/Bay Point - SFIA/Millbrae,13809.088437080383,1576.6666666666667,120,h,18.0,2
26_BART_154_EV_d1_s405,Pittsburg/Bay Point - SFIA/Millbrae,16845.121952533722,1419.0,120,h,20.0,2
26_BART_155_EV_d0_s407,Fremont - Richmond,7474.854079008102,2590.0,120,h,18.0,2
26_BART_155_EV_d1_s406,Fremont - Richmond,6673.827163696289,2590.0,120,h,18.0,2
26_BART_157_EV_d1_s411,Richmond - Daly City/Millbrae,5369.169565200806,630.6666666666666,120,h,45.0,2
26_BART_158_EV_d0_s412,Dublin/Pleasanton - Daly City,6028.87539768219,1290.0,120,h,22.0,2
26_BART_158_EV_d1_s413,Dublin/Pleasanton - Daly City,11925.71773827076,1419.0,120,h,20.0,2
26_BART_159_EV_d0_s414,Coliseum - Oakland Int'l Airport,0,9514.285714285714,120,h,7.0,2
26_BART_159_EV_d1_s415,Coliseum - Oakland Int'l Airport,77.93408203125,9514.285714285714,120,h,7.0,2
28_36_207_EV_d1_s540,WC/PH BART - Vacaville/Fairfield,0,21.0,92,x,180.0,10
28_36_208_EV_d1_s501,FTC/El Cerrito Del Norte BART/Suisun City Amtrak,2.46565842628479,42.0,92,x,90.0,10
28_36_209_EV_d0_s522,Suisun Senior Center/Suisun City Walmart,0,42.0,52,b,90.0,10
28_36_209_EV_d1_s520,Suisun Senior Center/Suisun City Walmart,0,42.0,52,b,90.0,10
28_36_213_EV_d0_s537,FTC/Walmart,0,21.0,52,b,180.0,10
28_36_213_EV_d1_s536,FTC/Walmart,0,21.0,52,b,180.0,10
28_36_214_EV_d0_s534,Solano Town Ctr/Huntington Ct,0,42.0,52,b,90.0,10
28_36_214_EV_d1_s535,Solano Town Ctr/Huntington Ct,0,21.0,52,b,180.0,10
28_36_215_EV_d0_s533,FTC/Solano Town Center/Walmart,0,21.0,52,b,180.0,10
28_36_215_EV_d1_s532,FTC/Solano Town Center/Walmart,0,42.0,52,b,90.0,10
28_36_216_EV_d0_s529,KMart/Travis Air Force Base,0,21.0,52,b,180.0,10
28_36_216_EV_d1_s530,KMart/Travis Air Force Base,0,21.0,52,b,180.0,10
28_36_217_EV_d0_s519,FTC/Suisun Senior Center,0,21.0,52,b,180.0,10
28_36_217_EV_d1_s518,FTC/Suisun Senior Center,0,21.0,52,b,180.0,10
28_36_218_EV_d0_s527,Solano Town Ctr/Suisun Senior Ctr/Montebello Dr,0,42.0,52,b,90.0,10
28_36_218_EV_d1_s528,Solano Town Ctr/Suisun Senior Ctr/Montebello Dr,0,21.0,52,b,180.0,10
28_36_220_EV_d0_s523,Cordelia Library/Oakbrook Dr,0,21.0,52,b,180.0,10
30_AC Transit_100_EV_d0_s274,Eastmont T.C. - Oakland Airport,354.12631845474243,236.25,30,b,16.0,9
30_AC Transit_100_EV_d1_s275,Eastmont T.C. - Oakland Airport,62.43077754974365,210.0,30,b,18.0,9
30_AC Transit_101_EV_d0_s277,CCC/Richmond BART/Ford Pt.,64.71173238754272,84.0,30,b,45.0,9
30_AC Transit_101_EV_d1_s276,CCC/Richmond BART/Ford Pt.,46.3563369512558,126.0,30,b,30.0,9
30_AC Transit_102_EV_d0_s279,Bayfair Bart-Washington Manor-S. L. Bart,12.90442943572998,42.0,30,b,90.0,9
30_AC Transit_102_EV_d1_s278,Bayfair Bart-Washington Manor-S. L. Bart,22.164371371269226,42.0,30,b,90.0,9
30_AC Transit_103_EV_d0_s280,Hilltop Mall - CCC - del Norte BART,38.443421959877014,63.0,30,b,60.0,9
30_AC Transit_103_EV_d1_s281,Hilltop Mall - CCC - del Norte BART,64.24612474441528,63.0,30,b,60.0,9
30_AC Transit_104_EV_d0_s285,OWL-DTN.OAKLAND/RICHMOND,109.88590756058693,63.0,30,b,60.0,9
30_AC Transit_104_EV_d1_s287,OWL-DTN.OAKLAND/RICHMOND,212.63192135095596,126.0,30,b,30.0,9
30_AC Transit_105_EV_d0_s289,OWL-DTN.OAKLAND/FREMONT BART,296.12816566228867,84.0,30,b,45.0,9
30_AC Transit_105_EV_d1_s288,OWL-DTN.OAKLAND/FREMONT BART,223.60167403519154,63.0,30,b,60.0,9
30_AC Transit_106_EV_d0_s292,OWL- Berkeley-Emeryville/Dnt-Oak,50.27508795261383,63.0,30,b,60.0,9
30_AC Transit_106_EV_d1_s290,OWL- Berkeley-Emeryville/Dnt-Oak,50.28309345245361,63.0,30,b,60.0,9
30_AC Transit_107_EV_d0_s296,OWL-Dtn. Oakland - Oakland  Airport,89.80771082639694,63.0,30,b,60.0,9
30_AC Transit_107_EV_d1_s293,OWL-Dtn. Oakland - Oakland  Airport,192.74794778227806,84.0,30,b,45.0,9
30_AC Transit_108_EV_d0_s298,Hayward BART - S. Hayward BART,13.871483445167542,42.0,30,b,90.0,9
30_AC Transit_108_EV_d1_s299,Hayward BART - S. Hayward BART,8.272252649068832,42.0,30,b,90.0,9
30_AC Transit_109_EV_d0_s300,OWL-Dtn. Oakland - Eastmont T. C.,47.53308665752411,63.0,30,b,60.0,9
30_AC Transit_109_EV_d1_s301,OWL-Dtn. Oakland - Eastmont T. C.,85.44188337028027,63.0,30,b,60.0,9
